241 | 210 | 241 | 241 | 241 | 241 | 241 | 209 | 209 | 209 | 209 | 209 | 209 | 241 | 209 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 201 | 169 | 169 | 133 | 133 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 237 | 209 | 209 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 241 | 246 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 246 | 205 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 173 | 169 | 169 | 169 | 169 | 173 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 201 | 201 | 169 | 201 | 205 | 205 | 205 | 201 | 205 | 205 | 169 | 169 | 169 | 169 | 169 | 205 | 242 | 241 | 205
241 | 210 | 241 | 241 | 241 | 241 | 241 | 209 | 209 | 209 | 209 | 209 | 209 | 241 | 209 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 201 | 169 | 169 | 133 | 133 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 237 | 209 | 209 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 241 | 246 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 246 | 205 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 173 | 169 | 169 | 169 | 169 | 173 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 201 | 201 | 169 | 201 | 205 | 205 | 205 | 201 | 205 | 205 | 169 | 169 | 169 | 169 | 169 | 205 | 242 | 241 | 205
241 | 241 | 241 | 241 | 241 | 241 | 241 | 209 | 209 | 209 | 209 | 241 | 209 | 241 | 209 | 209 | 209 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 205 | 205 | 201 | 169 | 169 | 133 | 133 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 241 | 205 | 205 | 205 | 205 | 209 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 241 | 246 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 246 | 205 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 173 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 201 | 169 | 201 | 201 | 205 | 201 | 201 | 205 | 201 | 201 | 169 | 169 | 169 | 201 | 205 | 241 | 205 | 169
241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 241 | 241 | 241 | 237 | 209 | 205 | 205 | 209 | 209 | 205 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 205 | 205 | 201 | 169 | 165 | 133 | 133 | 165 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 205 | 205 | 201 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 205 | 205 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 205 | 205 | 209 | 205 | 205 | 209 | 209 | 241 | 241 | 209 | 205 | 205 | 241 | 241 | 209 | 209 | 205 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 209 | 245 | 246 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 209 | 173 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 201 | 205 | 201 | 201 | 201 | 201 | 201 | 169 | 201 | 205 | 201 | 201 | 205 | 205 | 201 | 201 | 201 | 205 | 205 | 169 | 137 | 101 | 097
241 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 209 | 205 | 205 | 241 | 205 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 205 | 205 | 201 | 169 | 165 | 133 | 165 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 201 | 201 | 205 | 201 | 205 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 205 | 205 | 205 | 205 | 209 | 209 | 241 | 209 | 209 | 209 | 209 | 205 | 209 | 241 | 209 | 209 | 209 | 209 | 241 | 241 | 241 | 241 | 209 | 205 | 209 | 209 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 209 | 245 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 245 | 209 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 201 | 201 | 205 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 169 | 133 | 096 | 065 | 065
241 | 241 | 241 | 237 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 205 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 205 | 201 | 169 | 165 | 133 | 133 | 165 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 201 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 205 | 205 | 205 | 209 | 241 | 241 | 241 | 209 | 209 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 209 | 209 | 241 | 241 | 241 | 237 | 241 | 209 | 205 | 209 | 209 | 209 | 209 | 209 | 209 | 205 | 205 | 241 | 246 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 245 | 205 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 169 | 133 | 097 | 064 | 065 | 065
241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 205 | 201 | 169 | 165 | 133 | 133 | 165 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 201 | 201 | 205 | 205 | 201 | 205 | 205 | 201 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 205 | 205 | 205 | 205 | 209 | 241 | 241 | 241 | 209 | 241 | 209 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 209 | 241 | 205 | 209 | 205 | 205 | 209 | 209 | 209 | 209 | 205 | 205 | 209 | 245 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 246 | 209 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 201 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 169 | 133 | 101 | 065 | 064 | 065 | 065
241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 237 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 205 | 201 | 169 | 169 | 133 | 133 | 165 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 201 | 201 | 205 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 201 | 201 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 205 | 205 | 205 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 241 | 241 | 241 | 205 | 205 | 205 | 205 | 209 | 205 | 205 | 209 | 205 | 205 | 241 | 246 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 246 | 205 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 201 | 201 | 201 | 205 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 201 | 169 | 101 | 064 | 065 | 065 | 064 | 065 | 065
241 | 241 | 241 | 237 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 205 | 201 | 169 | 165 | 133 | 165 | 165 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 201 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 201 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 205 | 205 | 205 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 237 | 237 | 241 | 209 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 245 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 241 | 173 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 169 | 169 | 205 | 169 | 169 | 169 | 173 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 169 | 097 | 064 | 065 | 064 | 065 | 064 | 064 | 064
241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 237 | 205 | 205 | 201 | 169 | 169 | 133 | 133 | 165 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 201 | 205 | 205 | 201 | 201 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 205 | 201 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 201 | 205 | 205 | 205 | 205 | 205 | 201 | 201 | 205 | 201 | 205 | 201 | 201 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 205 | 205 | 205 | 205 | 209 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 241 | 209 | 205 | 205 | 205 | 205 | 209 | 205 | 209 | 205 | 205 | 205 | 209 | 245 | 250 | 250 | 250 | 250 | 250 | 250 | 250 | 246 | 209 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 169 | 201 | 201 | 169 | 201 | 201 | 169 | 169 | 169 | 173 | 201 | 205 | 201 | 205 | 205 | 201 | 205 | 205 | 205 | 205 | 205 | 201 | 169 | 101 | 064 | 065 | 065 | 065 | 065 | 064 | 064 | 096
